transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price
3324,2/1/2022 4:21,P0403,8,mastercard,5108750009573510,F,18.82,1,20.79
3325,2/1/2022 8:18,P0485,6,visa,4041595109216,F,19.85,3,21.39
3326,2/1/2022 10:36,P0405,4,americanexpress,374283410001853,F,18.2,2,19.99
3327,2/1/2022 10:59,P0429,4,visa,4041598936500632,F,0.78,2,1.59
3328,2/1/2022 11:07,P0454,4,visa,4041596955724,F,5.79,1,6.99
3329,2/1/2022 11:48,P0266,5,americanexpress,374283272542531,F,7.49,2,8.29
3330,2/1/2022 12:06,P0371,8,mastercard,5048375461371014,F,5.38,3,6.29
3331,2/1/2022 14:54,P0629,2,visa,4041595150947,F,6.4,1,7.79
3332,2/1/2022 15:04,P0348,5,americanexpress,374283468198502,F,6.83,7,8.09
3333,2/1/2022 16:01,P0407,4,americanexpress,374283876459496,F,12.35,2,13.99
3334,2/1/2022 16:10,P0290,4,visa,4041599425972,F,18.11,1,19.79
3335,2/1/2022 20:03,P0427,7,mastercard,5048371831879208,T,12.94,2,14.59
3336,2/1/2022 20:37,P0051,8,americanexpress,374288107572645,F,16.95,1,18.19
3337,2/2/2022 0:35,P0638,4,americanexpress,374288204434426,F,16.92,1,18.19
3338,2/2/2022 1:23,P0372,4,mastercard,5108751927874873,F,5.75,2,6.89
3339,2/2/2022 1:50,P0422,5,mastercard,5048375699507462,F,4.3,1,4.99
3340,2/2/2022 6:52,P0318,5,americanexpress,374283547018127,F,6.76,1,7.99
3341,2/2/2022 15:34,P0146,6,mastercard,5108759302627659,F,14.53,3,15.69
3342,2/2/2022 15:58,P0099,7,americanexpress,374288571283356,F,5.98,2,7.29
3343,2/2/2022 18:20,P0707,6,americanexpress,374283403610439,F,16.18,2,17.89
3344,2/2/2022 19:20,P0144,9,americanexpress,374288705517307,F,4.51,3,4.99
3345,2/2/2022 19:29,P0518,5,mastercard,5048377218687106,F,16.41,3,17.99
3346,2/2/2022 22:43,P0571,7,visa,4041595163713003,F,4.35,1,4.99
3347,2/3/2022 1:23,P0410,7,visa,4041592448250687,F,2.95,1,4.09
3348,2/3/2022 5:44,P0210,7,visa,4041593576952,F,2.78,1,3.89
3349,2/3/2022 6:11,P0696,6,mastercard,5048378775662110,F,3.38,4,4.59
3350,2/3/2022 10:00,P0400,10,visa,4041597141399,F,6.39,3,7.69
3351,2/3/2022 11:39,P0718,5,mastercard,5108759603321804,F,9.82,3,11.29
3352,2/3/2022 13:02,P0426,5,mastercard,5048370888094430,F,16,1,17.79
3353,2/3/2022 20:57,P0098,6,mastercard,5048372343725939,F,0.74,4,1.59
3354,2/3/2022 22:25,P0402,9,americanexpress,374283592215305,F,11.61,1,12.79
3355,2/3/2022 22:59,P0166,7,americanexpress,374283703398925,F,10.88,1,11.59
3356,2/3/2022 23:19,P0169,3,americanexpress,374288346933293,T,6.79,1,7.99
3357,2/4/2022 5:16,P0484,8,mastercard,5048377458694325,F,10.9,3,11.59
3358,2/4/2022 5:57,P0447,4,visa,4041597494079,F,13.43,1,14.79
3359,2/4/2022 9:24,P0534,5,mastercard,5048370626228472,F,7.63,1,8.29
3360,2/4/2022 9:50,P0642,6,visa,4041594256984,F,5.45,4,6.39
3361,2/4/2022 12:38,P0292,7,americanexpress,374283930828017,F,10.49,7,11.49
3362,2/4/2022 12:56,P0709,3,americanexpress,374283654554468,F,14.56,1,15.69
3363,2/4/2022 13:11,P0336,6,,5010122263159591,F,8.17,1,8.89
3364,2/4/2022 17:07,P0227,5,mastercard,5048374762757229,F,7.59,3,8.29
3365,2/4/2022 20:59,P0050,5,mastercard,5048378799451730,T,16.93,4,18.19
3366,2/4/2022 21:24,P0048,6,mastercard,5108755882763237,F,17.85,4,19.29
3367,2/5/2022 1:55,P0268,6,mastercard,5048378367622076,T,11.93,3,13.39
3368,2/5/2022 3:19,P0523,7,mastercard,5108753774961217,F,11.74,4,13.09
3369,2/5/2022 9:51,P0504,7,mastercard,5108757360830595,F,3.38,3,4.59
3370,2/5/2022 12:49,P0396,4,mastercard,5108756494987388,F,4.18,4,4.89
3371,2/5/2022 16:05,P0223,8,americanexpress,374288730081485,F,6.71,2,7.99
3372,2/5/2022 18:01,P0492,9,americanexpress,374283865333819,F,16.12,1,17.89
3373,2/5/2022 20:11,P0083,6,visa,4041591405881,F,3.42,2,4.59
3374,2/5/2022 23:54,P0470,7,visa,4041591232075649,F,18.14,1,19.89
3375,2/6/2022 0:43,P0255,6,mastercard,5048371907555252,F,18.85,1,20.79
3376,2/6/2022 1:58,P0406,3,americanexpress,374283084435817,F,7.19,2,8.19
3377,2/6/2022 7:09,P0246,6,visa,4041593337037334,F,18.7,2,20.69
3378,2/6/2022 7:27,P0407,3,mastercard,5048377357905277,F,12.35,1,13.99
3379,2/6/2022 8:36,P0290,7,mastercard,5108753642932200,F,18.11,1,19.79
3380,2/6/2022 9:21,P0180,7,mastercard,5108751550759185,F,19.25,2,21.19
3381,2/6/2022 10:59,P0606,8,americanexpress,374288802944727,F,14.31,4,15.19
3382,2/6/2022 12:33,P0334,11,americanexpress,374283144213113,F,5.53,2,6.59
3383,2/6/2022 13:41,P0513,6,americanexpress,374288733851785,T,0.97,2,1.59
3384,2/6/2022 14:47,P0330,4,americanexpress,374283817251721,F,11.06,3,11.69
3385,2/6/2022 14:47,P0499,5,mastercard,5108756289828466,F,16.3,5,17.99
3386,2/6/2022 19:05,P0270,2,americanexpress,374283358466084,F,6.97,2,8.09
3387,2/6/2022 23:53,P0286,8,mastercard,5048373054690577,F,10.87,3,11.59
3388,2/7/2022 0:02,P0430,6,,201701065073926,F,17.67,1,18.99
3389,2/7/2022 1:33,P0446,8,mastercard,5108752817264100,F,16.57,2,18.09
3390,2/7/2022 1:36,P0285,6,visa,4041591496142408,F,2.73,1,3.79
3391,2/7/2022 3:36,P0603,7,mastercard,5048371892535269,F,19.88,2,21.39
3392,2/7/2022 3:57,P0510,6,mastercard,5108755203928188,T,9.35,1,10.89
3393,2/7/2022 5:54,P0381,4,americanexpress,374283955402920,F,5.05,3,5.69
3394,2/7/2022 10:09,P0464,5,americanexpress,374283406718866,F,9.81,1,11.29
3395,2/7/2022 12:07,P0270,5,visa,4041594605578,T,6.97,3,8.09
3396,2/7/2022 12:59,P0523,6,americanexpress,374283695367326,F,11.74,2,13.09
3397,2/7/2022 16:44,P0474,4,mastercard,5108756656033906,F,15.66,2,17.49
3398,2/7/2022 16:50,P0493,1,visa,4041597825933599,F,18.02,4,19.69
3399,2/8/2022 0:42,P0601,6,americanexpress,374288859835216,F,4.54,1,4.99
3400,2/8/2022 1:55,P0278,4,visa,4041594934323002,F,13.24,1,14.69
3401,2/8/2022 4:13,P0365,4,mastercard,5048374588877151,F,14.34,1,15.29
3402,2/8/2022 4:52,P0395,5,visa,4041592390027802,F,2.55,2,3.59
3403,2/8/2022 4:52,P0065,8,mastercard,5108750224866509,F,15.39,2,17.19
3404,2/8/2022 7:21,P0088,4,visa,4041594395277325,F,15.63,2,17.49
3405,2/8/2022 8:00,P0281,5,americanexpress,374288537442070,F,2.39,2,3.29
3406,2/8/2022 13:13,P0007,3,mastercard,5108758712661985,F,11.81,3,13.19
3407,2/8/2022 14:11,P0390,6,mastercard,5048371438884890,F,14.31,6,15.19
3408,2/8/2022 14:11,P0397,6,americanexpress,374288861454832,F,13.67,3,14.89
3409,2/8/2022 15:51,P0260,3,visa,4041593270002,F,15.96,2,17.79
3410,2/8/2022 20:10,P0164,9,americanexpress,374283508729928,F,18.98,1,20.99
3411,2/8/2022 23:38,P0522,9,visa,4041591935835489,F,4.9,3,5.39
3412,2/9/2022 0:11,P0090,8,americanexpress,374283019553288,F,11.11,3,11.79
3413,2/9/2022 0:59,P0625,4,visa,4041596126400266,F,5.15,1,5.89
3414,2/9/2022 1:14,P0375,4,americanexpress,374288170726227,F,15.75,2,17.59
3415,2/9/2022 1:23,P0295,5,visa,4041598477171413,F,1.43,1,1.69
3416,2/9/2022 1:54,P0585,8,americanexpress,374288131498296,F,3.81,1,4.79
3417,2/9/2022 2:36,P0507,5,visa,4041598283208,F,8.17,1,8.89
3418,2/9/2022 3:41,P0099,7,mastercard,5048379830821659,T,5.98,1,7.29
3419,2/9/2022 6:55,P0539,6,americanexpress,374288965153439,F,8.13,1,8.89
3420,2/9/2022 8:28,P0342,7,visa,4041599111230045,F,18.73,1,20.69
3421,2/9/2022 9:54,P0305,6,mastercard,5108757201669897,F,8.74,3,9.99
3422,2/9/2022 11:06,P0592,5,americanexpress,374283271383424,F,7.44,1,8.29
3423,2/9/2022 11:37,P0531,10,americanexpress,374288018830363,F,3.2,5,4.39
3424,2/9/2022 14:07,P0161,6,americanexpress,374283682887005,F,19.42,4,21.29
3425,2/9/2022 15:50,P0238,7,mastercard,5048377443489112,F,6,2,7.29
3426,2/9/2022 16:19,P0393,7,visa,4041599212964484,F,10.94,1,11.59
3427,2/9/2022 17:43,P0493,8,mastercard,5048376871115116,F,18.02,1,19.69
3428,2/9/2022 17:55,P0537,7,americanexpress,374283383191343,F,8.62,2,9.79
3429,2/9/2022 18:55,P0072,4,americanexpress,374288414627397,T,13.26,3,14.69
3430,2/9/2022 19:06,P0448,6,mastercard,5108755389494351,F,7.11,2,8.19
3431,2/9/2022 19:21,P0021,6,visa,4041593764764,F,14.13,2,14.89
3432,2/9/2022 19:23,P0011,9,mastercard,5108751088960404,F,9.15,2,10.59
3433,2/9/2022 21:59,P0555,7,visa,4041592394835390,F,19.13,2,21.09
3434,2/10/2022 0:11,P0108,8,americanexpress,374283159905082,F,16.62,1,18.09
3435,2/10/2022 0:34,P0520,7,visa,4041597026828705,F,18.18,3,19.89
3436,2/10/2022 4:36,P0083,5,mastercard,5048374644545156,F,3.42,2,4.59
3437,2/10/2022 6:27,P0365,7,visa,4041598230688,F,14.34,3,15.29
3438,2/10/2022 8:54,P0572,6,mastercard,5048373482182684,F,5.45,2,6.39
3439,2/10/2022 13:51,P0692,6,americanexpress,374288914432850,F,11.98,3,13.49
3440,2/10/2022 14:53,P0245,8,americanexpress,374288175261501,F,4.19,2,4.89
3441,2/10/2022 17:10,P0137,5,americanexpress,374288496256651,F,1.91,1,2.39
3442,2/10/2022 18:17,P0592,5,mastercard,5048372754684864,F,7.44,2,8.29
3443,2/10/2022 18:22,P0680,7,visa,4041596649873759,F,19.16,4,21.09
3444,2/10/2022 19:26,P0290,6,mastercard,5048372491727471,F,18.11,2,19.79
3445,2/10/2022 19:59,P0518,6,americanexpress,374283899750137,F,16.41,1,17.99
3446,2/11/2022 0:09,P0350,4,visa,4041597872648900,F,17.21,2,18.19
3447,2/11/2022 1:52,P0012,8,mastercard,5108759104035952,F,11.93,3,13.39
3448,2/11/2022 4:07,P0292,6,mastercard,5048372030829713,F,10.49,4,11.49
3449,2/11/2022 4:16,P0414,4,visa,4041599917459004,F,10.22,4,11.49
3450,2/11/2022 6:26,P0116,6,visa,4041590195831626,F,12.24,1,13.89
3451,2/11/2022 6:55,P0443,7,mastercard,5048373523962292,F,11.72,3,12.99
3452,2/11/2022 7:56,P0150,4,visa,4041595169785484,T,19.07,2,21.09
3453,2/11/2022 8:09,P0739,8,americanexpress,374288787703353,F,10.65,1,11.59
3454,2/11/2022 8:11,P0380,6,americanexpress,374283738419639,F,10.56,3,11.59
3455,2/11/2022 11:03,P0162,5,visa,4041593251414766,F,18.21,1,19.99
3456,2/11/2022 12:41,P0401,5,visa,4041597070211014,F,16.69,2,18.09
3457,2/11/2022 18:55,P0518,2,mastercard,5048370278093273,T,16.41,2,17.99
3458,2/11/2022 19:42,P0377,8,visa,4041599047096437,F,0.12,1,1.19
3459,2/11/2022 21:39,P0492,7,visa,4041592867461351,F,16.12,1,17.89
3460,2/11/2022 23:31,P0522,5,americanexpress,374288217816643,F,4.9,1,5.39
3461,2/12/2022 1:42,P0263,7,visa,4041598586893691,F,2.27,2,3.09
3462,2/12/2022 5:51,P0345,5,visa,4041597868678,F,7.18,1,8.19
3463,2/12/2022 6:29,P0073,8,mastercard,5048375983064774,F,15.31,4,16.99
3464,2/12/2022 6:46,P0420,6,americanexpress,374288624685268,F,18.06,1,19.69
3465,2/12/2022 8:18,P0366,8,visa,4041598274041,F,13.27,4,14.69
3466,2/12/2022 14:15,P0475,4,mastercard,5108756821524508,F,8.08,1,8.79
3467,2/12/2022 16:08,P0270,8,mastercard,5108755936558138,F,6.97,1,8.09
3468,2/12/2022 17:07,P0482,5,americanexpress,374283680947660,F,2.75,1,3.89
3469,2/12/2022 17:15,P0276,7,americanexpress,374288048340359,F,18.02,4,19.69
3470,2/12/2022 20:33,P0652,6,visa,4041599546010780,F,0.87,2,1.59
3471,2/12/2022 21:07,P0304,5,americanexpress,374283053859484,F,9.19,2,10.69
3472,2/13/2022 0:49,P0198,4,americanexpress,374288619482416,T,17,1,18.19
3473,2/13/2022 1:07,P0493,6,visa,4041595431003609,F,18.02,1,19.69
3474,2/13/2022 2:37,P0026,4,americanexpress,374283871285466,T,13.19,1,14.69
3475,2/13/2022 3:33,P0526,9,mastercard,5108757420267416,F,3.83,3,4.79
3476,2/13/2022 6:38,P0407,6,mastercard,5048371456452810,F,12.35,1,13.99
3477,2/13/2022 10:19,P0597,5,americanexpress,374288005699987,F,12.19,3,13.79
3478,2/13/2022 13:03,P0417,7,americanexpress,374288106174351,F,16.73,5,18.09
3479,2/13/2022 17:23,P0259,6,mastercard,5048373880155654,F,5.21,3,5.99
3480,2/13/2022 19:09,P0089,9,,6333141012127327,F,12.63,1,14.29
3481,2/13/2022 20:22,P0351,7,mastercard,5108751151794805,F,10.04,3,11.39
3482,2/13/2022 20:37,P0369,9,visa,4041590336173870,F,8.08,2,8.79
3483,2/13/2022 22:22,P0423,7,mastercard,5108750354728149,T,14.04,1,14.89
3484,2/13/2022 22:57,P0321,7,mastercard,5048371320798927,T,17.35,3,18.29
3485,2/14/2022 1:25,P0264,7,mastercard,5108757192051360,F,4.11,1,4.89
3486,2/14/2022 1:28,P0486,5,americanexpress,374288793920223,F,6.52,5,7.89
3487,2/14/2022 1:36,P0011,1,americanexpress,374288437121816,F,9.15,2,10.59
3488,2/14/2022 2:17,P0422,7,visa,4041599165313,F,4.3,2,4.99
3489,2/14/2022 3:56,P0360,3,americanexpress,374288939323100,F,5.54,1,6.59
3490,2/14/2022 7:05,P0025,8,americanexpress,374283847927134,F,14.18,2,14.99
3491,2/14/2022 7:33,P0222,7,americanexpress,374283898028063,F,16.56,1,18.09
3492,2/14/2022 10:47,P0545,5,mastercard,5048377472970941,F,6.62,1,7.89
3493,2/14/2022 14:28,P0400,3,americanexpress,374283211124953,F,6.39,3,7.69
3494,2/14/2022 19:41,P0433,7,americanexpress,374283971000526,F,9.33,2,10.79
3495,2/14/2022 20:28,P0544,6,,5585708911370849,T,19.72,1,21.39
3496,2/14/2022 23:11,P0394,6,visa,4041595014954772,F,8.44,1,9.49
3497,2/14/2022 23:14,P0348,7,mastercard,5108755658730212,F,6.83,2,8.09
3498,2/15/2022 2:37,P0428,7,americanexpress,374288735785569,F,12.91,3,14.49
3499,2/15/2022 7:16,P0490,6,mastercard,5048370928470251,F,5.54,1,6.59
3500,2/15/2022 8:04,P0293,6,mastercard,5048375613199230,F,18.19,6,19.89
3501,2/15/2022 8:39,P0269,7,visa,4041592702252,F,13.6,1,14.79
3502,2/15/2022 12:24,P0475,5,mastercard,5048373623650904,F,8.08,2,8.79
3503,2/15/2022 14:50,P0316,4,mastercard,5048373261186401,F,1.81,2,2.19
3504,2/15/2022 15:02,P0623,8,mastercard,5108755561137539,F,16.64,1,18.09
3505,2/15/2022 15:41,P0426,5,visa,4041594551592426,F,16,1,17.79
3506,2/15/2022 16:49,P0205,5,americanexpress,374283998509608,F,16.68,3,18.09
3507,2/15/2022 19:35,P0360,5,visa,4041595352349965,F,5.54,1,6.59
3508,2/15/2022 19:56,P0291,3,visa,4041596192088,F,14.13,2,14.89
3509,2/15/2022 22:12,P0327,2,americanexpress,374283596666503,F,7.13,3,8.19
3510,2/15/2022 23:33,P0384,3,mastercard,5108753122426889,F,4.83,1,5.19
3511,2/16/2022 3:15,P0372,4,visa,4041596989343,F,5.75,1,6.89
3512,2/16/2022 3:30,P0553,6,americanexpress,374283696477090,T,6.79,1,7.99
3513,2/16/2022 7:23,P0410,6,visa,4041592557011,F,2.95,1,4.09
3514,2/16/2022 7:26,P0395,6,,30212201210007,F,2.55,1,3.59
3515,2/16/2022 9:15,P0602,7,,6763994738482650,F,15.81,5,17.59
3516,2/16/2022 10:18,P0217,3,mastercard,5048373774893659,F,14.96,1,16.49
3517,2/16/2022 10:55,P0187,9,americanexpress,374288250553533,T,4.17,2,4.89
3518,2/16/2022 11:02,P0647,7,visa,4041593968432739,F,8.91,1,10.29
3519,2/16/2022 13:15,P0227,4,,3587213119532160,F,7.59,4,8.29
3520,2/16/2022 13:46,P0548,9,visa,4041593372154,F,12.25,3,13.89
3521,2/16/2022 14:57,P0321,9,americanexpress,374288162938632,F,17.35,1,18.29
3522,2/16/2022 15:24,P0534,8,visa,4041591917695,F,7.63,1,8.29
3523,2/16/2022 17:30,P0524,5,mastercard,5108753464842685,F,10.66,2,11.59
3524,2/16/2022 17:32,P0227,6,americanexpress,374283581673951,F,7.59,2,8.29
3525,2/16/2022 20:56,P0481,2,americanexpress,374288274415669,F,17.2,2,18.19
3526,2/16/2022 22:35,P0354,7,mastercard,5108754010040568,T,15.35,2,17.09
3527,2/17/2022 2:16,P0287,5,visa,4041591492319,F,13.95,5,14.89
3528,2/17/2022 4:34,P0280,5,visa,4041598816528,F,6.26,4,7.59
3529,2/17/2022 5:19,P0152,4,visa,4041597446485284,F,16.33,3,17.99
3530,2/17/2022 5:44,P0263,5,mastercard,5048370732921119,F,2.27,1,3.09
3531,2/17/2022 6:06,P0379,5,americanexpress,374283918773292,F,6.12,1,7.49
3532,2/17/2022 7:35,P0111,7,visa,4041595256827,F,11.74,1,13.09
3533,2/17/2022 7:37,P0095,6,visa,4041599277829,F,3.42,4,4.59
3534,2/17/2022 8:22,P0186,7,visa,4041592738967,F,11.46,1,12.49
3535,2/17/2022 9:18,P0647,8,visa,4041599524097,F,8.91,2,10.29
3536,2/17/2022 12:10,P0139,5,visa,4041593429371641,T,4.69,6,4.99
3537,2/17/2022 14:21,P0228,6,mastercard,5048372644765683,F,0.09,1,1.09
3538,2/17/2022 15:16,P0275,9,visa,4041597916883711,F,9.06,2,10.49
3539,2/17/2022 15:31,P0205,9,mastercard,5048378086123307,F,16.68,1,18.09
3540,2/17/2022 18:00,P0181,7,americanexpress,374288338511347,F,1.62,2,1.79
3541,2/17/2022 18:31,P0601,3,mastercard,5048371986428397,F,4.54,2,4.99
3542,2/17/2022 19:10,P0410,5,americanexpress,374283200335172,F,2.95,2,4.09
3543,2/17/2022 23:32,P0388,8,americanexpress,374288378756570,F,17.9,1,19.39
3544,2/17/2022 23:33,P0343,8,mastercard,5048379775520332,F,3.66,2,4.79
3545,2/17/2022 23:36,P0237,1,visa,4041590126717068,F,10.43,2,11.49
3546,2/18/2022 1:15,P0457,7,americanexpress,374283321585978,T,2.02,2,2.59
3547,2/18/2022 2:28,P0697,4,americanexpress,374288589198406,F,19.48,5,21.29
3548,2/18/2022 2:51,P0195,2,,3563567968958992,F,17.91,3,19.39
3549,2/18/2022 3:44,P0667,6,mastercard,5108756357340832,F,12.7,4,14.39
3550,2/18/2022 5:47,P0100,8,visa,4041598718931559,F,12.05,3,13.59
3551,2/18/2022 6:57,P0406,6,visa,4041596358434868,F,7.19,2,8.19
3552,2/18/2022 10:01,P0352,7,mastercard,5108756804713557,F,2.04,1,2.59
3553,2/18/2022 11:14,P0332,4,mastercard,5048374251900025,T,16.62,4,18.09
3554,2/18/2022 11:20,P0313,6,americanexpress,374288143292653,F,8.53,2,9.59
3555,2/18/2022 11:51,P0232,5,americanexpress,374288309331972,F,1.66,1,1.89
3556,2/18/2022 11:56,P0409,4,americanexpress,374288535992720,F,18.03,1,19.69
3557,2/19/2022 0:31,P0089,5,americanexpress,374288817841215,F,12.63,1,14.29
3558,2/19/2022 0:36,P0495,8,visa,4041590151518225,F,4.23,2,4.99
3559,2/19/2022 2:11,P0505,7,americanexpress,374283672690872,F,3.97,2,4.89
3560,2/19/2022 3:23,P0616,5,visa,4041599334830613,F,11.41,3,12.39
3561,2/19/2022 9:53,P0228,8,mastercard,5108756472315024,F,0.09,1,1.09
3562,2/19/2022 13:23,P0316,9,visa,4041599169138199,F,1.81,1,2.19
3563,2/19/2022 14:42,P0390,10,mastercard,5048372254713064,F,14.31,1,15.19
3564,2/19/2022 17:17,P0339,7,visa,4041592329071442,F,19.62,6,21.39
3565,2/19/2022 17:47,P0524,4,americanexpress,374288313013376,F,10.66,1,11.59
3566,2/19/2022 18:09,P0506,4,mastercard,5108756568407610,F,10.54,1,11.59
3567,2/19/2022 19:12,P0564,6,americanexpress,374283067608810,F,14.32,3,15.29
3568,2/19/2022 20:07,P0669,7,mastercard,5048373761140718,F,14.63,1,15.89
3569,2/19/2022 20:14,P0370,5,mastercard,5048370705814721,F,19.51,1,21.29
3570,2/19/2022 23:23,P0265,4,mastercard,5048370732752779,F,19.23,2,21.19
3571,2/20/2022 0:25,P0341,6,mastercard,5108754983355688,T,10.79,3,11.59
3572,2/20/2022 2:18,P0638,7,mastercard,5108758424914532,F,16.92,3,18.19
3573,2/20/2022 3:05,P0280,5,americanexpress,374283408470300,F,6.26,3,7.59
3574,2/20/2022 6:32,P0563,6,mastercard,5048370367607819,F,9.86,6,11.29
3575,2/20/2022 8:08,P0556,6,visa,4041593837502696,F,5.5,2,6.49
3576,2/20/2022 9:21,P0209,3,americanexpress,374283172573503,T,6.02,1,7.29
3577,2/20/2022 11:19,P0401,5,visa,4041597274361284,F,16.69,1,18.09
3578,2/20/2022 13:29,P0738,6,mastercard,5048371762921292,F,15.42,3,17.19
3579,2/20/2022 20:46,P0402,8,visa,4041594337396,T,11.61,2,12.79
3580,2/20/2022 22:38,P0332,4,visa,4041599727863106,F,16.62,1,18.09
3581,2/21/2022 1:21,P0697,3,americanexpress,374288705118080,F,19.48,2,21.29
3582,2/21/2022 2:18,P0697,3,americanexpress,374288648451739,F,19.48,1,21.29
3583,2/21/2022 2:39,P0321,1,americanexpress,374288383428793,T,17.35,1,18.29
3584,2/21/2022 2:45,P0099,4,americanexpress,374288830414891,T,5.98,2,7.29
3585,2/21/2022 20:33,P0389,9,,4905677355261440,T,5.95,1,7.19
3586,2/22/2022 0:41,P0381,4,mastercard,5108753719256657,F,5.05,2,5.69
3587,2/22/2022 2:47,P0727,7,mastercard,5108753448159669,F,15.63,5,17.49
3588,2/22/2022 14:01,P0254,6,americanexpress,374283515209534,F,11.44,3,12.49
3589,2/22/2022 16:10,P0526,8,visa,4041591853855774,T,3.83,2,4.79
3590,2/22/2022 18:18,P0448,8,americanexpress,374283778344085,T,7.11,2,8.19
3591,2/23/2022 0:33,P0400,4,visa,4041591664470953,T,6.39,1,7.69
3592,2/23/2022 0:55,P0317,1,americanexpress,374288678615146,F,16.83,1,18.19
3593,2/23/2022 1:36,P0631,4,mastercard,5048378697851973,F,17.35,4,18.29
3594,2/23/2022 1:49,P0413,8,mastercard,5108755047523666,F,7.35,3,8.19
3595,2/23/2022 7:39,P0616,0,visa,4041598478032135,F,11.41,1,12.39
3596,2/23/2022 8:08,P0358,8,visa,4041594197576734,F,8.86,1,10.19
3597,2/23/2022 13:37,P0149,9,americanexpress,374283236248449,F,2.06,4,2.69
3598,2/23/2022 13:56,P0431,8,visa,4041592759310,F,10.67,2,11.59
3599,2/23/2022 14:05,P0292,5,americanexpress,374283165041351,F,10.49,1,11.49
3600,2/23/2022 14:53,P0452,9,americanexpress,374288720952570,F,8.33,1,9.29
3601,2/23/2022 17:19,P0454,5,americanexpress,374288788179462,F,5.79,2,6.99
3602,2/24/2022 0:05,P0377,3,americanexpress,374288357215366,T,0.12,2,1.19
3603,2/24/2022 0:18,P0560,5,mastercard,5048376683105164,F,1.4,1,1.69
3604,2/24/2022 1:35,P0221,8,mastercard,5108751473735973,F,0.59,1,1.49
3605,2/24/2022 3:43,P0417,7,mastercard,5108753249965793,F,16.73,1,18.09
3606,2/24/2022 3:53,P0370,5,visa,4041593564045380,T,19.51,1,21.29
3607,2/24/2022 5:04,P0415,6,mastercard,5048377926843421,F,13.96,2,14.89
3608,2/24/2022 5:19,P0140,7,visa,4041593142052,F,1.11,4,1.69
3609,2/24/2022 5:20,P0325,9,mastercard,5108754750081244,T,5.35,3,6.29
3610,2/24/2022 6:52,P0666,4,visa,4041590210617869,F,5.66,1,6.79
3611,2/24/2022 7:10,P0366,3,americanexpress,374288672771168,F,13.27,2,14.69
3612,2/24/2022 10:41,P0545,2,mastercard,5108752049500255,F,6.62,1,7.89
3613,2/24/2022 11:03,P0618,8,americanexpress,374288331791417,F,10.03,3,11.39
3614,2/24/2022 13:53,P0499,7,americanexpress,374283991268202,F,16.3,2,17.99
3615,2/24/2022 16:33,P0476,7,mastercard,5048377483523515,T,13.26,1,14.69
3616,2/24/2022 18:27,P0548,4,visa,4041591827449,F,12.25,4,13.89
3617,2/24/2022 19:00,P0396,5,mastercard,5108755132712810,F,4.18,1,4.89
3618,2/24/2022 21:28,P0510,5,mastercard,5108750546866963,F,9.35,1,10.89
3619,2/24/2022 21:46,P0534,4,americanexpress,374283048286405,F,7.63,1,8.29
3620,2/24/2022 21:56,P0165,5,visa,4041596255166,F,0.94,3,1.59
3621,2/24/2022 22:30,P0231,9,americanexpress,374288598110756,F,6.94,2,8.09
3622,2/25/2022 5:45,P0192,7,americanexpress,374288215920462,F,6.58,4,7.89
3623,2/25/2022 8:19,P0458,4,visa,4041591497524,F,9,1,10.39
3624,2/25/2022 13:04,P0209,4,visa,4041593888806517,F,6.02,1,7.29
3625,2/25/2022 18:51,P0305,5,americanexpress,374288065134560,F,8.74,1,9.99
3626,2/25/2022 19:29,P0012,3,mastercard,5108753943909055,F,11.93,3,13.39
3627,2/25/2022 20:10,P0493,7,mastercard,5108753409574492,F,18.02,1,19.69
3628,2/25/2022 22:51,P0611,7,americanexpress,374288630887627,F,17.9,2,19.39
3629,2/25/2022 23:40,P0658,3,visa,4041598393056,T,2.92,5,4.09
3630,2/26/2022 3:02,P0397,7,mastercard,5108756628950179,F,13.67,3,14.89
3631,2/26/2022 3:45,P0344,3,mastercard,5048373666189414,F,9.86,1,11.29
3632,2/26/2022 9:13,P0715,4,,3581814493628643,F,7.6,3,8.29
3633,2/26/2022 10:14,P0286,7,americanexpress,374288471507268,F,10.87,2,11.59
3634,2/26/2022 12:00,P0657,6,americanexpress,374288656920138,F,16.73,1,18.09
3635,2/26/2022 14:47,P0332,8,visa,4041590533839612,F,16.62,2,18.09
3636,2/27/2022 0:41,P0200,5,americanexpress,374288620582329,F,19.29,1,21.19
3637,2/27/2022 4:02,P0614,3,americanexpress,374288428815608,F,13.52,3,14.79
3638,2/27/2022 5:53,P0577,6,visa,4041598428373,F,7.24,2,8.19
3639,2/27/2022 8:35,P0414,7,visa,4041592903753944,F,10.22,3,11.49
3640,2/27/2022 12:28,P0379,7,americanexpress,374288274905776,T,6.12,3,7.49
3641,2/27/2022 16:40,P0355,4,americanexpress,374283614007458,F,6.54,1,7.89
3642,2/27/2022 18:51,P0669,7,mastercard,5048373526696939,F,14.63,2,15.89
3643,2/27/2022 21:49,P0631,8,americanexpress,374283480285220,T,17.35,2,18.29
3644,2/27/2022 23:42,P0616,5,americanexpress,374283193613015,F,11.41,5,12.39
3645,2/28/2022 0:31,P0068,11,americanexpress,374288144402988,F,7.46,3,8.29
3646,2/28/2022 1:06,P0525,4,visa,4041599055092,F,13.86,1,14.89
